Video ID,Title,Comment
in6ixbi6LO8,PM Modi Coronavirus Address; Announces Nationwide Lockdown For Three Weeks,Hath jodke nivedan hai plssss ghr betho yaar...
in6ixbi6LO8,PM Modi Coronavirus Address; Announces Nationwide Lockdown For Three Weeks,Can anyone tell me about basics needs like food and all
in6ixbi6LO8,PM Modi Coronavirus Address; Announces Nationwide Lockdown For Three Weeks,"I knew that modiji sir doing well to remove corona but ghar mai rahke kya hoga agar baher ke log aake bharat mai virus fila rahe hai ,is kind of joke😖"
in6ixbi6LO8,PM Modi Coronavirus Address; Announces Nationwide Lockdown For Three Weeks,Then what about the poor people...and what  about daily drinking water and food..Ohh..shit Modi u have done a great  job😭😭😭😭😥
in6ixbi6LO8,PM Modi Coronavirus Address; Announces Nationwide Lockdown For Three Weeks,पहले धनबाद झारखंड BCCL कोलियरी बन्द कीजिए हम लोग ड्यूटी पर जा रहे है कोई चारा नही है क्यो की ड्यूटी पर नही जाने पर अब्सेंट कर दिया जाता है तो परिवार कैसे चले गा मार्ग दर्शन करें।🙏🙏
in6ixbi6LO8,PM Modi Coronavirus Address; Announces Nationwide Lockdown For Three Weeks,"excellent and most needed step by our pm modi ji !!!!!
a true lader!!!!"
in6ixbi6LO8,PM Modi Coronavirus Address; Announces Nationwide Lockdown For Three Weeks,Yes sir we won’t come out of home but what about salaries and emi...plz make a statement about it
in6ixbi6LO8,PM Modi Coronavirus Address; Announces Nationwide Lockdown For Three Weeks,Sir thoda jldi jldi bola kro
in6ixbi6LO8,PM Modi Coronavirus Address; Announces Nationwide Lockdown For Three Weeks,Dear modi sir plj pure world ke lie prayer krwao home stay ke sath sath god ke alawa ab hme koi nhi bcha skda plj sir aap khud bhi pray kro pure world ke lie
in6ixbi6LO8,PM Modi Coronavirus Address; Announces Nationwide Lockdown For Three Weeks,I wonder if he ever gave the respect to his wife by bring her to the Presidential Palace
in6ixbi6LO8,PM Modi Coronavirus Address; Announces Nationwide Lockdown For Three Weeks,21 days it's  really more.
in6ixbi6LO8,PM Modi Coronavirus Address; Announces Nationwide Lockdown For Three Weeks,Listening in 2X
in6ixbi6LO8,PM Modi Coronavirus Address; Announces Nationwide Lockdown For Three Weeks,Lock down ..how about essential commodities! Like food and pharmacy store? Did we all die not to coronavirus but due to lock down for 3 weeks? Will die due to starvation
in6ixbi6LO8,PM Modi Coronavirus Address; Announces Nationwide Lockdown For Three Weeks,Well done . Modi g
in6ixbi6LO8,PM Modi Coronavirus Address; Announces Nationwide Lockdown For Three Weeks,Modi Ji in 21 Dino me app garbib KO corona virus se nahi maro ge Bukha mar do ge ? ilach dhun ne k jagga locdawun kardiya is liye appko chune the sorry sir is bar Mani app ke shat nahi hu
in6ixbi6LO8,PM Modi Coronavirus Address; Announces Nationwide Lockdown For Three Weeks,"If our Prime Minister has asked,then the situation requires it.If we live we will earn. Now time to stand in soladirity with  him .Live today to earn another day."
in6ixbi6LO8,PM Modi Coronavirus Address; Announces Nationwide Lockdown For Three Weeks,Allah ap logo ko apne hefzo aman mai rakhy humary sat good bless you from pakistan
in6ixbi6LO8,PM Modi Coronavirus Address; Announces Nationwide Lockdown For Three Weeks,Gjb
in6ixbi6LO8,PM Modi Coronavirus Address; Announces Nationwide Lockdown For Three Weeks,Haa..to ..sabhi daily needs ki cheeje sbb ke ghar pe  bhej dijiyega...jarur follow karenge.
in6ixbi6LO8,PM Modi Coronavirus Address; Announces Nationwide Lockdown For Three Weeks,"What India needs right now-
1.Patience
2.Courage
3.A leader like Modiji!"
in6ixbi6LO8,PM Modi Coronavirus Address; Announces Nationwide Lockdown For Three Weeks,Dear modi ji ap se To bahut log sehmat hyn or hum b pr ek bth hy un logon kya hoga jo daily kama kar khate hyn or unke ghr kaise chalega 21days ghr pr rukne se....
in6ixbi6LO8,PM Modi Coronavirus Address; Announces Nationwide Lockdown For Three Weeks,Modi ji apke bat thik hey but hamra nepal jane ka ta dedo nai to aafko bohut muskila ho jayaka kiu ki ham log bohut jeaada hey kui ki hamara ghar pey faimley hey unle bolatay ki tumlog ghar pey aajao bolet bolet kitna rote hey apto bolte hey hamra leya ghar ka faimley hey plz 3 din kiley hamra jana dedo modi ji apko namaskar gartau plz modi ji
in6ixbi6LO8,PM Modi Coronavirus Address; Announces Nationwide Lockdown For Three Weeks,Big step by our PM shri Narendra Modi for each and every citizen of India
in6ixbi6LO8,PM Modi Coronavirus Address; Announces Nationwide Lockdown For Three Weeks,"Desh ke 125 Crore Gareebo, 21 din bhooke pyase maro aur Adani Ambani ke jeevan ki raksha karo. Wah Modiji Wah."
in6ixbi6LO8,PM Modi Coronavirus Address; Announces Nationwide Lockdown For Three Weeks,sir hm log kse kre hm log to daily kamame valom s h agar aaj kamate h to hi ghar m khana banta h to modi ji plzz hamari mdad kte
in6ixbi6LO8,PM Modi Coronavirus Address; Announces Nationwide Lockdown For Three Weeks,I live at shastri nagar in jodhpur and how will we get essentials. There are no fruits nd vegetables no milk.
in6ixbi6LO8,PM Modi Coronavirus Address; Announces Nationwide Lockdown For Three Weeks,Rajasthan University ba 1st year exam 2020 bhi nahi honge kya 14 April tk
in6ixbi6LO8,PM Modi Coronavirus Address; Announces Nationwide Lockdown For Three Weeks,"A total copy cat 
Cannot think of his own  
Lack of imagination"
in6ixbi6LO8,PM Modi Coronavirus Address; Announces Nationwide Lockdown For Three Weeks,"The biggest problem that created is all about the regular labours and venders who earn the for everyday.... 
May almighty solve their problem... By his mercy
I request honorable PM Modi to arrange food for the poors"
in6ixbi6LO8,PM Modi Coronavirus Address; Announces Nationwide Lockdown For Three Weeks,"kya essentials aur food items lene bhi nahi jaa sakte , ghar se bahar?"
in6ixbi6LO8,PM Modi Coronavirus Address; Announces Nationwide Lockdown For Three Weeks,"What a biggest disaster. November 19 this menace started at Vuhan,china. It spread everywhere in the world like wildfire. Kerala,wB,Delhi, Rajasthan infected and made their level best job to prevent this menace. But till date Indian Govt. Under Narendra Modi nothing have been done for the nation except some face saving efforts and provide opportunity to HINDU MAHA SABHA for promotion of Gaumoothra. No economic package declared,no precautionary measures were taken like ensure sufficient masks, quarantine facilities,life saving medicines etc.. But he himself isolated immediately,not participated in Holy, stopped attending parliament meeting,social media closure etc.. At the end came with usual 8 o clock drama Janata curfew. Now Total lockdown.
If it was done properly from december last year in a planned manner, this much fatalities would not happened to our nation. Suspending international flights, thorough screening of passengers. Immediate quarantine  and lockdown at the reported places we could be handled this easily. Because climate was favourable for us. If we could not  tackle this now Mansoon will be made India a big grave yard.
It was India's mistake to choose a VISIONLESS VISIONARY in the name of Hindu. The people must suffer for their BAD KARMA."
in6ixbi6LO8,PM Modi Coronavirus Address; Announces Nationwide Lockdown For Three Weeks,Rahul Kanwal .. who the hell are you to say that if MMS was PM he would not have been able to decide what to do. AUKAAT MEIN REH .. U R A JOURNALIST BE OBJECTIVE
in6ixbi6LO8,PM Modi Coronavirus Address; Announces Nationwide Lockdown For Three Weeks,Pehle sare flight land kyu karwaya india me corona ata hi ni
in6ixbi6LO8,PM Modi Coronavirus Address; Announces Nationwide Lockdown For Three Weeks,Ration shops khuley rahengey ki nahi?
in6ixbi6LO8,PM Modi Coronavirus Address; Announces Nationwide Lockdown For Three Weeks,Modi ji aap kuch bhi karo desh ki bhalai ke liye karenge hame garv hai aap par
in6ixbi6LO8,PM Modi Coronavirus Address; Announces Nationwide Lockdown For Three Weeks,"Modi ji apne jo kiye thik h
But hamara loans, emi aap bhar do please"
in6ixbi6LO8,PM Modi Coronavirus Address; Announces Nationwide Lockdown For Three Weeks,"This is the right time 
Paisa bhej do 15 lakh 
Ya fir sbke ghar rashan pahuchao 21 din tak"
in6ixbi6LO8,PM Modi Coronavirus Address; Announces Nationwide Lockdown For Three Weeks,"Modi ji... We're not rich like you.. and ambani. please Just give us food, medicine, and necessary needs..."
in6ixbi6LO8,PM Modi Coronavirus Address; Announces Nationwide Lockdown For Three Weeks,"Not everyone has done their job,I have seen people playing cricket,roaming here and there on Sunday."
in6ixbi6LO8,PM Modi Coronavirus Address; Announces Nationwide Lockdown For Three Weeks,Please give sib titles for every line so ppl like us dnt inderstand hindi will able to knw wht he is exactly telling
in6ixbi6LO8,PM Modi Coronavirus Address; Announces Nationwide Lockdown For Three Weeks,Test PM.. since he visit others country much...
in6ixbi6LO8,PM Modi Coronavirus Address; Announces Nationwide Lockdown For Three Weeks,Rashan..?
in6ixbi6LO8,PM Modi Coronavirus Address; Announces Nationwide Lockdown For Three Weeks,Khana kidhar se layenge?  Hotel se laata hun.
in6ixbi6LO8,PM Modi Coronavirus Address; Announces Nationwide Lockdown For Three Weeks,This Govt.  has eaten all public money.
in6ixbi6LO8,PM Modi Coronavirus Address; Announces Nationwide Lockdown For Three Weeks,"I appreciate lock down.but tell me what action u r taking in terms of no.of test kits,masks,ventilators,safety equipments PPE for doctors which they wear silver like dress,helmet,,masks fr them.every day doctors need 5 lakh PPE.
U hv 20000 lakh cr for new parliament to sanction.but no major announcemnts for daily wage workerks n poors.khaenge kya wo log.bhasan k alawa action plan batao.bihar k darbhagna medical me doctors ne mana kr diya treatmnt se qki they dont hv safety equipmnts.kriya khali time me srf speech dene mat aya kijiye modi ji.n lockdown sb follow kre iske liye army deploy karwao.police pertroling v.specially in mohallas like postal park patna.yhn sb cigarette gutkhaa meeting kr rhe h bamd dukan n khali roads par."
in6ixbi6LO8,PM Modi Coronavirus Address; Announces Nationwide Lockdown For Three Weeks,"Kya Ration, Grocery stores bhi band rahenge?"
in6ixbi6LO8,PM Modi Coronavirus Address; Announces Nationwide Lockdown For Three Weeks,🙏🙏🙏🙏👍👍👍👏👏vryy nyc salute to you sr
in6ixbi6LO8,PM Modi Coronavirus Address; Announces Nationwide Lockdown For Three Weeks,Only jumla ground work zero. No anti virus suit to essential staff.  No pest control started.  No food for people leaving on street and accommodation. No home screen.  Hospital and icus r very less. Testing Labs is lacking. Shame on such pm who only giving big speeches
in6ixbi6LO8,PM Modi Coronavirus Address; Announces Nationwide Lockdown For Three Weeks,Najaane bechare ghareeb logon ka Kya hoga Jo roz ka roz kamaa kar khaate hain.... Allah ta'ala sab ki pareshaaniyon ko dur karde...
in6ixbi6LO8,PM Modi Coronavirus Address; Announces Nationwide Lockdown For Three Weeks,"14 April tak band nahi Karo, 31 March band rahane do , Narendra modiji honorable hai, Delhi mein locked down nahi karna aur curfew bhi nahi karna"
in6ixbi6LO8,PM Modi Coronavirus Address; Announces Nationwide Lockdown For Three Weeks,"Now y do you media humiliate pm .
This is not the time for politics"
in6ixbi6LO8,PM Modi Coronavirus Address; Announces Nationwide Lockdown For Three Weeks,Next underdeveloped country :-INDIA
in6ixbi6LO8,PM Modi Coronavirus Address; Announces Nationwide Lockdown For Three Weeks,Din ko nahi bata nahi sakta haii
in6ixbi6LO8,PM Modi Coronavirus Address; Announces Nationwide Lockdown For Three Weeks,"Narendra modiji honorable hai, Delhi locked down nahi karna aur curfew bhi nahi karna"
in6ixbi6LO8,PM Modi Coronavirus Address; Announces Nationwide Lockdown For Three Weeks,Knock and dance with steel plate :-go corona go.... Go corona go.... 😂😂😂😂
in6ixbi6LO8,PM Modi Coronavirus Address; Announces Nationwide Lockdown For Three Weeks,Namo Namo
in6ixbi6LO8,PM Modi Coronavirus Address; Announces Nationwide Lockdown For Three Weeks,He didn't go for a foreign tour.
in6ixbi6LO8,PM Modi Coronavirus Address; Announces Nationwide Lockdown For Three Weeks,"What are you expecting? PM will give you those micro details for your ration etc.
Grow up, local authorities will manage.
Without milk survival is possible. Fauji during war/ at odd locations survives"
in6ixbi6LO8,PM Modi Coronavirus Address; Announces Nationwide Lockdown For Three Weeks,Lockdowm kr diya but meri bahan ko BLO per duty lga kr ghar ghar corona servey k liye lga diya... Kya yeh galat nhi?
in6ixbi6LO8,PM Modi Coronavirus Address; Announces Nationwide Lockdown For Three Weeks,"Health is wealth! Let us remain strong  and overcome this together .

Jail hind!🇮🇳"
in6ixbi6LO8,PM Modi Coronavirus Address; Announces Nationwide Lockdown For Three Weeks,From Mali government what an amazing fund gave to you
in6ixbi6LO8,PM Modi Coronavirus Address; Announces Nationwide Lockdown For Three Weeks,I ALWAYS VOTE FOR MODI
in6ixbi6LO8,PM Modi Coronavirus Address; Announces Nationwide Lockdown For Three Weeks,I LOVE MODI
in6ixbi6LO8,PM Modi Coronavirus Address; Announces Nationwide Lockdown For Three Weeks,"22 junta curfew was 60-40%
40% are uneducated who came outside and celebrated the coronavirus. 
Let's see if this 21 days Lockdown would be like. I pray that all Indians so abide by the notion of social distance and stay safe and not celebrate uselessly."
in6ixbi6LO8,PM Modi Coronavirus Address; Announces Nationwide Lockdown For Three Weeks,"Good initiatives.
But what are the provisions made for daily wagers or pity business people? Let governmentdo something to meet the need of poor Indians and feed poor Indians who are below poverty line during the shut down..."
in6ixbi6LO8,PM Modi Coronavirus Address; Announces Nationwide Lockdown For Three Weeks,"Please guys jaruri cheezo ki jamakhori na kare bahut jyada warna jaruri cheezo ki kami hogi aur daam bhi badh jayega, ekdum kanjoosi se jeena hai 21 din. Apne ghar me jo naukari karte the kaamwali bai wagairah unko ho sake to advance payment karde, aisa koi kaam na kare jo jaruri nahi aur jisase jyada energy waste ho jaise bahut intense jyada exercise, heavy workout, weight lifting kyonki in sab kaamo se jyada bhookh lagegi, aur jyada khana padega isliye healthy rehne ke liye sirf normal yoga, stretching aur normal walking kare ghar me. Chaahe aap paise wale ho ya na please kanjoosi se rahe kyonki ab sansadhano ki thodi bahut kami rahegi. Faltu bahar ka junk food wagairah naa khaye. ye chhote chhote steps jab desh ke karodo log uthayenge to ye ek bahut bada kadam ban jayega. Hum sab ko ek hona hoga chahe hum kisi party ka samarthan karte ho, ya fir kisi dharm ke ho, chahe right wing ke ho ya left please be united and help each other. Save resources please."
in6ixbi6LO8,PM Modi Coronavirus Address; Announces Nationwide Lockdown For Three Weeks,Bjp
in6ixbi6LO8,PM Modi Coronavirus Address; Announces Nationwide Lockdown For Three Weeks,Good step for Indians Thanks Mr Modi Ji
in6ixbi6LO8,PM Modi Coronavirus Address; Announces Nationwide Lockdown For Three Weeks,"Modi : When I'm done, half of the humanity still exist"
in6ixbi6LO8,PM Modi Coronavirus Address; Announces Nationwide Lockdown For Three Weeks,Muje toh Ghar me rahana ya na rahane ke liye Modi jaise criminal deshdrohi ki nasiyat nahi chahiye. I will abide by the international law not terrorist law of criminal Modi.
in6ixbi6LO8,PM Modi Coronavirus Address; Announces Nationwide Lockdown For Three Weeks,Hi
in6ixbi6LO8,PM Modi Coronavirus Address; Announces Nationwide Lockdown For Three Weeks,"Modi ji@ I appreciate your call for lock down but what is the action plan from govt for the citizen during this lock down? 
We can't just sit at home. We need to survive as well and with lock down,  we are finding difficulty managing financially.
Please do something about this as well. 
Your citizen."
in6ixbi6LO8,PM Modi Coronavirus Address; Announces Nationwide Lockdown For Three Weeks,Summary:21days lock down
in6ixbi6LO8,PM Modi Coronavirus Address; Announces Nationwide Lockdown For Three Weeks,Hindutva terrorist news channels aaj deshdrohi Modi ke bashan ke upar bahut bakwas karte rahenge.
in6ixbi6LO8,PM Modi Coronavirus Address; Announces Nationwide Lockdown For Three Weeks,Aur bnd kro kashmirio ko ap logo k zulm ki waja sa ab porae india ma crfew lg gia
in6ixbi6LO8,PM Modi Coronavirus Address; Announces Nationwide Lockdown For Three Weeks,Yes we are ready... We will stay at home... But what about our salary😒😒
in6ixbi6LO8,PM Modi Coronavirus Address; Announces Nationwide Lockdown For Three Weeks,🏒
in6ixbi6LO8,PM Modi Coronavirus Address; Announces Nationwide Lockdown For Three Weeks,लोकडाउन का 100% समर्थन  वाले लाईक ठोको❤️
in6ixbi6LO8,PM Modi Coronavirus Address; Announces Nationwide Lockdown For Three Weeks,Mr modi i ninom heavy
b-4EdU6ddBU,NIKE - Investindo no Exterior de A a Z,"Muito bom, Parabéns! A Nike tem fortes vantagens competitivas de longo prazo! Um dos riscos que ela mesmo fala nos releases é a popularidade dos esportes que pode afetar a receita dela."
b-4EdU6ddBU,NIKE - Investindo no Exterior de A a Z,"Muito bom, acho a Nike uma empresa excelente e já estava na minha Wish List, agora só ratificou!"
b-4EdU6ddBU,NIKE - Investindo no Exterior de A a Z,"Mais um excelente vídeo!

a Nike é excelente no que faz.
Sobre o Mundo running, o tênis deles (Vaporfly next%) está causando uma polêmica grande! Tipo a polêmica dos ""maiôs tecnológicos"" na natação (pra simplificar bem o tema - corredores não me matem kkk). Mas a World Atletics (""federação internacional de atletismo"") montou uma comissão pra estudar se o tênis ajuda ou não dá performance de forma ""desleal"".

Enfim, essa empresa tá na minha lista de compra EUA (apesar dessa palhaçada de classe de ações) 

Parabéns por mais uma análise top e completa!"
b-4EdU6ddBU,NIKE - Investindo no Exterior de A a Z,falta Google
b-4EdU6ddBU,NIKE - Investindo no Exterior de A a Z,"se possível, faz um vídeo sobre aluguel de ações, por favor"
b-4EdU6ddBU,NIKE - Investindo no Exterior de A a Z,ótimo vídeo
b-4EdU6ddBU,NIKE - Investindo no Exterior de A a Z,"Fala, meu caro!  Sugestão de empresa redondinha com letra O:  

Old Dominion Freight Line Inc (ODFL), segunda maior empresa de capital aberto dos EUA do segmento de transporte. Outra que acho legal é a Omnicom Group Inc (OMC), líder em comunicações de marketing."
b-4EdU6ddBU,NIKE - Investindo no Exterior de A a Z,"Muito boa a apresentção, parabéns."
b-4EdU6ddBU,NIKE - Investindo no Exterior de A a Z,Muito bom!
b-4EdU6ddBU,NIKE - Investindo no Exterior de A a Z,"Análise muito boa da Nike Arthur!!! top demais, curtir e deixei meu like 👍🏾👍🏾"
2gP7LvMNOv8,New Nike CEO: Layoffs Looming As Sneaker Giant Launches Simplification Plan,Welcome!
2gP7LvMNOv8,New Nike CEO: Layoffs Looming As Sneaker Giant Launches Simplification Plan,"Why don't they say that these layoffs is connected to black American men, who at last, have decided to come to their senses in order to stop wasting good money, as well as their own lives,  buying five hundred dollar trainers. 😏😏😏😏😏😏"
2gP7LvMNOv8,New Nike CEO: Layoffs Looming As Sneaker Giant Launches Simplification Plan,Champion will slide into the vacuum Nike creates.
2gP7LvMNOv8,New Nike CEO: Layoffs Looming As Sneaker Giant Launches Simplification Plan,"Sometimes these companies are top heavy. You’ll have managers, assistant managers, supervisors with two people each under them. The nepotism is real🤷🏾‍♀️"
2gP7LvMNOv8,New Nike CEO: Layoffs Looming As Sneaker Giant Launches Simplification Plan,Time to boycott Nike.
7c42LnzSmjk,"🔴17-07 Nike Nhà Cung Cấp Bỏ Việt Nam Sau Khi Rút Khỏi Trung Quốc , Nike Né ĐònThuế Quan Mỹ","Ý kiến của a huy hay và vui nữa. Cho chửi thẳng , tạt vô mặt, 😁"
7c42LnzSmjk,"🔴17-07 Nike Nhà Cung Cấp Bỏ Việt Nam Sau Khi Rút Khỏi Trung Quốc , Nike Né ĐònThuế Quan Mỹ","Tô lâm đâu ,qua mỹ đế bắt coc thăng kumahuy về xử ,để nó bóc phốt có ngày chết cả đám"
7c42LnzSmjk,"🔴17-07 Nike Nhà Cung Cấp Bỏ Việt Nam Sau Khi Rút Khỏi Trung Quốc , Nike Né ĐònThuế Quan Mỹ",đc lắm phải vậy chứ 😁😁
7c42LnzSmjk,"🔴17-07 Nike Nhà Cung Cấp Bỏ Việt Nam Sau Khi Rút Khỏi Trung Quốc , Nike Né ĐònThuế Quan Mỹ",Ôi thôi pọn chốp pu CSVN nó bị pọn tàu nắm đầu hết rồi chúng nó đâu có quyền quyết định mọi vấn đề con mẹ gì đâu mà dân đen được hưởng chúng nó chỉ phục vụ cho quyền lợi của pọn ĐCS tàu để chúng nó được tồn tại trên ngai vàng cai trị dân đen
7c42LnzSmjk,"🔴17-07 Nike Nhà Cung Cấp Bỏ Việt Nam Sau Khi Rút Khỏi Trung Quốc , Nike Né ĐònThuế Quan Mỹ","CAI ĐẦU DÀI! là dạng lấy của người này sang tay liền cho người khác ăn chênh lệch dạng hoa hồng
vậy thôi chứ không phải sản xuất gì đâu! như diệt nam lấy hàng của hàn quốc đóng gói qua Mỹ! hehe"
7c42LnzSmjk,"🔴17-07 Nike Nhà Cung Cấp Bỏ Việt Nam Sau Khi Rút Khỏi Trung Quốc , Nike Né ĐònThuế Quan Mỹ","với việt cộng thì vấn đề nhân sự quan trọng lắm...! vì thành phần nhân sự mới là cốt lõi...để vn có 
còn giữ được đảng cai trị hay không! chứ nếu mà đại hội 13 mà tuyển vào cỡ ông lê thanh vân..ông
lưu bình nhưỡng hay ông trương trọng nghĩa hoặc ông lê minh trí ...là những thành phần THẾ LỰC 
THÙ ĐỊCH là không cùng quan điểm với nguyễn trí tuệ là một trong 17 thẩm phán tòa giám đốc 
thẩm vụ án oan tù biệt giam đến 13 năm đối với tử tù hồ duy hải vừa qua! nhân sự quan trọng lắm!
vì còn đảng việt cộng thì tàu cộng sẽ còn núi liền núi sông liền sông với Diệt Nam đúng hôn! hahaha"
7c42LnzSmjk,"🔴17-07 Nike Nhà Cung Cấp Bỏ Việt Nam Sau Khi Rút Khỏi Trung Quốc , Nike Né ĐònThuế Quan Mỹ",A ơi jo còn ko ạ ???
7c42LnzSmjk,"🔴17-07 Nike Nhà Cung Cấp Bỏ Việt Nam Sau Khi Rút Khỏi Trung Quốc , Nike Né ĐònThuế Quan Mỹ","vn cs mai mai khong thay doi, usa dung ao tuong nua"
7c42LnzSmjk,"🔴17-07 Nike Nhà Cung Cấp Bỏ Việt Nam Sau Khi Rút Khỏi Trung Quốc , Nike Né ĐònThuế Quan Mỹ",Còn rất nhiều điều bí mật chính trị sợ thằng trung cộng khui ra nên đành để cho dân chết dần mòn
7c42LnzSmjk,"🔴17-07 Nike Nhà Cung Cấp Bỏ Việt Nam Sau Khi Rút Khỏi Trung Quốc , Nike Né ĐònThuế Quan Mỹ",Tại sao mình có điều kiện sao không làm chủ lại đi làm mướn
7c42LnzSmjk,"🔴17-07 Nike Nhà Cung Cấp Bỏ Việt Nam Sau Khi Rút Khỏi Trung Quốc , Nike Né ĐònThuế Quan Mỹ",🇦🇺🤗🤗🤗🤗👍👍👍👍💞💝💓🇺🇸
7c42LnzSmjk,"🔴17-07 Nike Nhà Cung Cấp Bỏ Việt Nam Sau Khi Rút Khỏi Trung Quốc , Nike Né ĐònThuế Quan Mỹ",Anh sập sẽ đe bẹp thằng em .. luôn ..
7c42LnzSmjk,"🔴17-07 Nike Nhà Cung Cấp Bỏ Việt Nam Sau Khi Rút Khỏi Trung Quốc , Nike Né ĐònThuế Quan Mỹ",Nước ngoài họ dự biết VN .. lúc nào cũng đi tràn hãn thích đi hai hàn .. thì họ cũng biết là TT Trump sẽ đập cho thằng anh sập nhà .. thằng anh sắp sẽ đe dẹp lép thằng em ..tuy là TT Trump không lên tiếng về thằng em .. nhưng thằng em đâu có hiểu chieu của ông Trump đâu.. ông Trump chơi chiêu .. nầy thì tôi cũng du sức hiểu từ lâu .. chứ không phải đến bây giờ Quốc Huy .. nói ..
7c42LnzSmjk,"🔴17-07 Nike Nhà Cung Cấp Bỏ Việt Nam Sau Khi Rút Khỏi Trung Quốc , Nike Né ĐònThuế Quan Mỹ",Ông   Huệ  v  ông  vượn  làm  kinh  tế  hợp  tác  xã  để  dễ  ăn  chia  làm  cò  làm  chạy  🏃  mánh  né  thuế  cho  nước  ngoài  !?!?!?!?!?!?!??!?!?!?!????
7c42LnzSmjk,"🔴17-07 Nike Nhà Cung Cấp Bỏ Việt Nam Sau Khi Rút Khỏi Trung Quốc , Nike Né ĐònThuế Quan Mỹ",😁😁🙏❤❤🇺🇸
7c42LnzSmjk,"🔴17-07 Nike Nhà Cung Cấp Bỏ Việt Nam Sau Khi Rút Khỏi Trung Quốc , Nike Né ĐònThuế Quan Mỹ",Noi hay làm  ng   Dung dâu co  hieu biet  nhu  nay thi  ng dân dó  khô biet  mây
7c42LnzSmjk,"🔴17-07 Nike Nhà Cung Cấp Bỏ Việt Nam Sau Khi Rút Khỏi Trung Quốc , Nike Né ĐònThuế Quan Mỹ",Ok huy❤️👍😍
7c42LnzSmjk,"🔴17-07 Nike Nhà Cung Cấp Bỏ Việt Nam Sau Khi Rút Khỏi Trung Quốc , Nike Né ĐònThuế Quan Mỹ",Đề nghị youtube gở hình thằng huy nguyển nầy xuống dùm thành thật cám ơn
7c42LnzSmjk,"🔴17-07 Nike Nhà Cung Cấp Bỏ Việt Nam Sau Khi Rút Khỏi Trung Quốc , Nike Né ĐònThuế Quan Mỹ",video này hay quá !!!
7c42LnzSmjk,"🔴17-07 Nike Nhà Cung Cấp Bỏ Việt Nam Sau Khi Rút Khỏi Trung Quốc , Nike Né ĐònThuế Quan Mỹ",nói quẩn quanh ko bỏ ko coi nưap
7c42LnzSmjk,"🔴17-07 Nike Nhà Cung Cấp Bỏ Việt Nam Sau Khi Rút Khỏi Trung Quốc , Nike Né ĐònThuế Quan Mỹ",trình độ ko có đi bàn chính trị !hế hế
7c42LnzSmjk,"🔴17-07 Nike Nhà Cung Cấp Bỏ Việt Nam Sau Khi Rút Khỏi Trung Quốc , Nike Né ĐònThuế Quan Mỹ",May toan noi nham nhi  dlm
7c42LnzSmjk,"🔴17-07 Nike Nhà Cung Cấp Bỏ Việt Nam Sau Khi Rút Khỏi Trung Quốc , Nike Né ĐònThuế Quan Mỹ",thằng này ăn cơm thừa của mỹ mà nói chuyện chính trị ko xấu hổ à chó nhà tao ăn cơm thừa ko sủa bậy như mày
7c42LnzSmjk,"🔴17-07 Nike Nhà Cung Cấp Bỏ Việt Nam Sau Khi Rút Khỏi Trung Quốc , Nike Né ĐònThuế Quan Mỹ",Troi oi toi thich ong nay qua! Duyen qua anh Huy oi!
7c42LnzSmjk,"🔴17-07 Nike Nhà Cung Cấp Bỏ Việt Nam Sau Khi Rút Khỏi Trung Quốc , Nike Né ĐònThuế Quan Mỹ",Việt Nam tương lai là một tinh lẽ của trung quốc
7c42LnzSmjk,"🔴17-07 Nike Nhà Cung Cấp Bỏ Việt Nam Sau Khi Rút Khỏi Trung Quốc , Nike Né ĐònThuế Quan Mỹ",Đồ phế thẩy của vn mày biết cc gì huy ơi sũa hoài không mỏi miệng sao mậy?
7c42LnzSmjk,"🔴17-07 Nike Nhà Cung Cấp Bỏ Việt Nam Sau Khi Rút Khỏi Trung Quốc , Nike Né ĐònThuế Quan Mỹ","Tác cả những gì bọn mày làm bọn mày nói, chủ yếu là muốn đánh vào tâm lý lòng Dân để khích động gây ra chiến tranh và lúc đó bọn mày là kẻ nui ông đất lợi, bọn mày luôn miệng nói đảng Cộng hòa thế này thế nọ và muốn gây ra chiến tranh như lúc xưa kia bọn mày phản quốc nên bọn mày không được phép về lại nước nhà, tác cả các quốc gia trên thế giới, không có đất nước nào được gọi là hoàn hảo, bọn mày nghĩ bọn mày sẽ làm cho cuộc sống nhân dân Việt Nam được tốt hơn bây giờ hay sao,bọn mày không làm được điều đó, bọn mày chỉ ở nước ngoài sủa bậy thôi, hoặc có những thành phần nhỏ nhoi núp lùm sủa mà thôi, thằng nào Dám đứng ra nói trước mặt nhân dân Việt Nam như bác hồ ngày xưa nói, Dám làm không, làm sao Dám tuyên ngôn trước công chúng nhân dân Việt Nam và tại đất nước Việt Nam, cho nên sủa thì cũng chỉ là núp lùm sủa mà thôi, hiểu được bao nhiêu thì tùy bọn mày ha"
7c42LnzSmjk,"🔴17-07 Nike Nhà Cung Cấp Bỏ Việt Nam Sau Khi Rút Khỏi Trung Quốc , Nike Né ĐònThuế Quan Mỹ",Cộng sản là con súc vật.
7c42LnzSmjk,"🔴17-07 Nike Nhà Cung Cấp Bỏ Việt Nam Sau Khi Rút Khỏi Trung Quốc , Nike Né ĐònThuế Quan Mỹ",https://www.bloomberg.com/news/articles/2019-07-14/nike-supplier-pivots-away-from-vietnam-after-exiting-china
